10510494,"Live: Warriors v Panthers, Eels v Knights",0,random,0
10099180,PBL buys stake in US casino company,0,random,0
10734153,Performance pay as likely to prompt bad behaviour as good,0,random,0
10688539,Click here to plead guilty: Online shake-up planned for SA courts,0,random,0
10060904,Striking ship's crew heeds Zinifex plea,0,random,0
10120618,Hunter cashed up after APEC escapees' invasion,0,random,0
10387853,ASIO: maintaining the fear,0,random,0
10931425,When to down tools? How the weather affects our tradies,0,random,0
10677599,Religious freedom  and a Muslim convert,0,random,0
10155584,'Pistachio murder': man found not guilty,0,random,0
10324751,Riewoldt in scuffle over nude photo,0,random,0
10982864,Shareholders prioritised over bank clients: ANZ boss,0,random,0
10487517,Is 'resilience' a dirty word?,0,random,0
10613057,6 amazing animal escapes,0,random,0
10958671,Double J: Sounds of summer,0,random,0
10340372,Suns hoping to surprise Port Adelaide,0,random,0
10798186,Gateway Chocolate Mud Cake,0,random,0
10105531,'Unusual' mining project to generate 100 new jobs,0,random,0
10662685,Friday night 30th October 2015 on,0,random,0
10498252,Lawyer says family upset over 'severe' explosives jail sentence,0,random,0
11103721,"Thursday, July 30, 2020",0,random,0
10113141,Police play down uni roads presence,0,random,0
10545723,Michael Clarke named in 12-man Australian squad for first India Test in Brisbane,0,random,0
10441117,Passion of would-be teachers put to the test,0,random,0
10889035,Hottest 100: An Australian Inspection,0,random,0
10868861,Epidurals and birth position,0,random,0
10408822,More jobs go as Government wields axe,0,random,0
10250195,Lifesavers campaign to fix beach safety ignorance,0,random,0
10861629,Even on a remote farm we're now incredibly connected,0,random,0
10166870,Melbourne's Grand Prix stays,0,random,0
10395551,Hodgkinson called to decide on federal Hume tilt,0,random,0
10820810,"Orrie Cowie stud principal Dennis Dalla speaking about their Auctionplus sale, the first stud Merino ewe sale held solely on this system in Australia.",0,random,0
11089393,Why women were more likely to drink alcohol than men during the coronavirus lockdown,0,random,0
10103073,"Brits aim to stigmatise movie, music piracy",0,random,0
10706804,"Charity bike ride raises $450,000 for country kids ",0,random,0
10292210,ABC to launch 24hr news channel next week,0,random,0
10241932,Kristen Bell cast in Burlesque,0,random,0
10589804,Atlas Iron: Pilbara town Port Hedland bracing for impact of mine shutdowns,0,random,0
10361759,Aussie walker 15th in Daegu,0,random,0
10971497,"Police shoot down reports racist, homophobic attack on Empire star Jussie Smollett was staged",0,random,0
11141424,"Long queues form in Nyngan, NSW after residents told to get COVID tests",0,random,0
10886346,Smartphones and the evolution of “selfie tourism”,0,random,0
10561553,Cambodia very credible to deal with: Dutton,0,random,0
11036521,Recipe: Heirloom tomato salad,0,random,0
10959997,"Story Time: 5 Minutes More, Grandpa Honeyant, Miffy's Adventures Big and Small, storyTree, Peter Com",0,random,0
10975529,Why cheap cheese is worse for dairy farmers than $1 milk,0,random,0
11089985,"Machiavellianism, and the 'dark triad' of personality",0,random,0
10062320,Makeshift beach offers Londoners oasis,0,random,0
10194155,Officer cut as police deal with another knife threat,0,random,0
11105294,Canberrans urged not to panic buy masks as ACT Government flags face coverings in response to coronavirus,0,random,0
10586058,Newcastle crackdown on illegal camping ahead of Easter break,0,random,0
10213760,Brown to push 'greening of the economy' ideas,0,random,0
10328682,Rockhampton Mayor to appeal for airport repair funding,0,random,0
11063716,Footprints or convict stripes? Artwork invites us to rethink history,0,random,0
10501803,Hauschildt wins Australian Ironman triathlon,0,random,0
10722787,Shakespearean stumbles: Tanling,0,random,0
10055768,Brutal Flintoff gives England the edge,0,random,0
10932967,Talking TV: Is Ozark the most underrated show streaming right now? And the return of Rake ,0,random,0
11061466,Queensland releases damning report into the state's handling of retired racehorses,0,random,0
10860897,Beating the blues in the bush,0,random,0
10525563,ASADA preparing new show cause notices for Essendon players should the Bombers and James Hird not appeal court decision,0,random,0
10210629,Jobs drying up for uni graduates,0,random,0
10212892,Gold Coast trio front court over $3.5m tax fraud,0,random,0
10182291,Man in court on hacking charges,0,random,0
10528516,Social change from a selfie? You #WISH,0,random,0
10431562,Backlash to proposed land service boundaries,0,random,0
10755685,Lismore gets a new art gallery but loses Margaret Olley legacy,0,random,0
10747722,Breathing life back into Pablo Casals' 280-year-old cello,0,random,0
10694269,Samuel Johnson says gay kiss cut from Molly miniseries,0,random,0
10288722,"Police track down stolen tiger, camels",0,random,0
10642150,Diamonds name four new faces in Constellation Cup squad,0,random,0
10453918,Funding for surf lifesaving and transport hub,0,random,0
10517088,Elixir of Love opera gets Aussie makeover for Sydney,0,random,0
10563226,Cabonne responds to LGNSW refoms,0,random,0
10594701,"Chelsea's Eden Hazard wins England's PFA player of the year award, Blues sweep team of the season",0,random,0
10358394,Tiger Airways grounding lifted,0,random,0
10021563,Water pipeline plan gets status boost,0,random,0
10461557,Concern over self-help solution for fire ants,0,random,0
11045732,To Have and To Hold: 8 Ball Aitken and his cigar box guitar,0,random,0
10459142,Market ends week at six-week high,0,random,0
11079820,"Spiderbait live on the triple j rooftop, 1999",0,random,0
10768528,UTAS international student recruitment falls short of target,0,random,0
10323340,Human bone found at Menindee,0,random,0
10006667,Mandarin Chicken Salad,0,random,0
10383581,Manly to name strong squad for Sharks trial,0,random,0
10031105,Macklin makes IR promise,0,random,0
10123444,Burmese openly slamming Govt: Qld journo,0,random,0
10150247,Court orders stop to tree pruning,0,random,0
10523530,University of Adelaide makes it into the top 100 world ranking for the first time,0,random,0
11034430,Bernie Sanders 'feels great' after heart attack,0,random,0
10315332,Sri Lankan maid 'swallowed nails to blame boss',0,random,0
10868962,Jewish community investigated over escape of principal accused of abuse,0,random,0
10625144,Knights lifted by win over Gold Coast Titans,0,random,0
10340847,Bahrain crown prince to miss royal wedding,0,random,0
10244813,Forgotten Australians to get national apology,0,random,0
10665847,Coronial inquest into coal seam gas worker Glenn Newport who died in hot conditions,0,random,0
10531941,ACT voices concerns over national curriculum shake-up,0,random,0
11017568,Australian swimmer Shayna Jack failed doping test before world titles,0,random,0
10785400,Pokemon Go brings Queensland mother and teen closer,0,random,0
10067405,Massa snatches maiden pole in Turkey,0,random,0
11057461,Bummer in the Summer,0,random,0
11045739,"Fiona Hill says Ambassador Sondland carried out a ""domestic political errand"" for Donald Trump on Ukraine",0,random,0
10618429,i-Trade Wool director Stephen Rice and AWI CEO Ian McCullough talking about the wool system review on the WA Country Hour,0,random,0
11130767,Students love the ag science classes at Lillydale Farm School,0,random,0
11068739,Territory Grandstand 15th March ,0,random,0
10173962,Blaming baby boomers is shallow,0,random,0
10040180,"No easing off, says workaholic Warne",0,random,0
10453266,Job ads fall again to new low,0,random,0
11153424,Making a splash about swim safety for children with Water Abilities,0,random,0
10761648,"SA police never searched Liam Humbles for gun before he murdered teen, inquest hears",0,random,0
10648265,Northern Territory Thunder reunited with missing NEAFL Premiership trophy,0,random,0
10893304,The National’s Matt Berninger to star in a new TV series,0,random,0
10804628,Kaldas 'at the centre' of police bugging report court hears,0,random,0
10977146,"Driving examiner accepted bribes to fund 'hedonistic' lifestyle, court hears",0,random,0
10315802,Djite returns to old stomping ground,0,random,0
10589036,Euthanasia in the Netherlands: One family's experience of a loved one's assisted suicide,0,random,0
10937036,Labor left faction moves to have Rebecca White adviser ousted for not holding party 'values',0,random,0
10678866,Bunbury council scraps proposed new outdoor digital screen as financially unviable,0,random,0
11067018, How secure is our medicine supply chain?,0,random,0
10654708,Why are elderly Australians taking their own lives?,0,random,0
10121964,Surveys reveal Riverina threatened species,0,random,0
10725885,"Possible extortion racket linked to Harris Park shooting, arson attack: NSW Police",0,random,0
10392178,TOTE jobs loss 'inevitable',0,random,0
10256723,NAIDOC Week: Student gives back to community,0,random,0
10787000,RSL pulls out of Adelaide's Repat hospital project,0,random,0
10758532,Labor senator calls for party to back parental leave superannuation policy,0,random,0
10177191,Cancelled QR dinner a double loss for taxpayers: Opposition,0,random,0
10816189,Mr Fluffy: Photographic book captures personal stories behind loose-fill asbestos crisis,0,random,0
10707374,ASIC begins proceedings against ANZ for alleged rate fixing,0,random,0
10699260,Valentine's Day and social media not always a perfect match for long-distance love says researcher,0,random,0
10238997,Namadgi beauty inspires Canadian artists,0,random,0
10111507,Housing affordability crucial to society: Labor,0,random,0
10477216,Voges ruled out of England tour match,0,random,0
10639955,Federal and State Governments duck for cover over cancellation of major operation in Melbourne,0,random,0
10738769,WA's shark policy explained,0,random,0
10484522,NRL player Russell Packer jailed for two years,0,random,0
10340736,Port's Gray to face Gold Coast,0,random,0
10975406,North Korea's foreign minister comments on meeting,0,random,0
10213854,Shop fronts collapse as high winds batter Vic,0,random,0
10486052,WA Health Department manager jailed for corruption,0,random,0
11039452,'This cannot happen like this': Leicester demolishes Southampton to tie record for biggest EPL win,0,random,0
10500922,Law agencies meet to discuss online predators,0,random,0
10605196,Future of metal fabrication TAFE courses in western Riverina unclear,0,random,0
10309531,US military allowed to reinstate gay ban,0,random,0
10937522,The Proms: Handel's Theodora,0,random,0
10750618,Study English S2 Ep24: New Training,0,random,0
10375141,Redbacks on top of Queensland,0,random,0
10870211,Manus Island: PNG's police chief warns against interference in detention centre closure,0,random,0
10829751,Concentration key to improvement by Samoa at Oceania under 20s,0,random,0
10142785,Candidates on song during White House race,0,random,0
11164342,Tupla meri Solomon Islands wokbung long konsevesen,0,random,0
11090416,Tourism groups and traditional owners slam staged return of Kakadu National Park,0,random,0
11077327,Experience the dazzling artistry and iconic recordings of trumpeter Håkan Hardenberger,0,random,0
10492550,Myrtleford group seeks MP's support to progress Lake Buffalo dam plans,0,random,0
10065273,Govt under fire after blow-out in rail link cost,0,random,0
10659899,"Not fit, no matter",0,random,0
10562035,Nepal MPs brawl 'like wild animals' in parliament over constitution disagreement,0,random,0
10142211,'Happiness curve' bottoms out at 44: study,0,random,0
11038948,South Australian Country Hour,0,random,0
11162847,ABC South Asia correspondent James Oaten reflects on a confronting assignment inside a COVID-19 intensive care ward in India,0,random,0
10947371,Celeste Liddle: 'I've spent my entire life feeling like a fraud who didn't belong',0,random,0
10247470,Athletic slumps out of King's Cup,0,random,0
10209880,Thai cabinet survives censure motion,0,random,0
10851238,Energy prices: Malcolm Turnbull urges companies to 'ensure no family pays more' than necessary,0,random,0
10829460,The Wellness Syndrome,0,random,0
10080501,Rain expected to help locusts,0,random,0
10231128,Chavez supporters storm TV station,0,random,0
10810018,Man's body recovered from the water after fleeing into the ocean at Ceduna in South Australia,0,random,0
11005188,Record levels of Australians looking for a job or more hours: ABS,0,random,0
10175414,Kookaburras laugh last to clinch bronze,0,random,0
10397173,Homeless have no chance at rentals: supporters,0,random,0
10544838,"'Yasi' comes to Townsville: a ""hypothetical"".",0,random,0
10306645,Coming to a TV screen near you,0,random,0
10131267,Rudd warns of Melanesian poverty implications,0,random,0
10346994,Housing market,0,random,0
10112336,"Don't follow my path, Iranian protester warns students",0,random,0
10762703,Australia engages second agency for sole refugee in Cambodia,0,random,0
10237453,Aussie dogs facing pedigree pain: vet,0,random,0
11050032,Bob Hawke's eldest daughter says it would be 'foolish' to think allegations should change view of late PM,0,random,0
10021661,"Steer clear of Indonesian protests, DFAT warns",0,random,0
10807106,Wellington Phoenix hold Adelaide United to 0-0 A-League draw,0,random,0
10443240,Asia overtaking Europe in clean power,0,random,0
10631076,Council moves to save Bibra Lake women's army camp ruins from Roe Highway extension,0,random,0
10813771,Scott Hicks and Highly Strung,0,random,0
10382689,Tomás Gubitsch – ‘Itaca’,0,random,0
10760970,Rio 2016: Opening ceremony 'goon bags' and Tongan flagbearer set social media ablaze,0,random,0
10373473,Panna cotta,0,random,0
10129154,Expectations high ahead of art auctions,0,random,0
10151716,Demons hopeful of bouncing back,0,random,0
10484608,"Homeless murder accused suffering cannabis withdrawals, court told",0,random,0
10046808,Freight train derailment probe under way,0,random,0
10899315,Families searching for rental homes in Hobart label Tasmanian housing summit 'all talk',0,random,0
10121430,Ombudsman investigates unpaid nurse claims,0,random,0
11127707,Eating into plastic waste,0,random,0
10749162,Railton Football Club's lost plaque found in Beechford,0,random,0
10599383,WWCC General Manager optimistic about future of Bomen freight hub,0,random,0
10931024,Back in Canberra,0,random,0
10327212,Yemeni president vows to leave,0,random,0
11101240,"Story Time: 5 Minutes More, Thomas & Friends, Kindergarten of the Air, Farmyard Fun",0,random,0
10877625,Students bond with aged care residents by writing down their memoirs,0,random,0
10388728,Channel Country soaks up 'handy' rain,0,random,0
10335580,Basil Pesto,0,random,0
10535543,Former security guard files discrimination claim against Port of Brisbane and employer,0,random,0
10756700,Simon Orchard's quest at Rio Olympics to cap off Kookaburras' golden era,0,random,0
10514454,Euthanasia campaigner Philip Nitschke still fighting old foes,0,random,0
10704822,"Shaun Kenny-Dowall trial: Roosters player denies being jealous, controlling towards ex-partner Jessica Peris, court hears",0,random,0
10001689,Chalanda Sai Ma Lakshmi Devi and Chalanda Sai Ma Lakshmi Devi - The Cosmic Feminine: Finding the Devine Mother Within,0,random,0
10477974,Maldives hopes for new leader after scuttled presidential votes,0,low confidence,0.5011985030493089
10793455,High Court quashes convictions for Parafield car wash murder of Adrian MacDonald,0,low confidence,0.5282422495393215
10657478,Former NBA star Odom fights for life after being found unconscious in brothel,0,low confidence,0.538031143037511
10619514,ATO apologises after surge in traffic downs online tax return filing service,0,low confidence,0.5236207808057967
